,PS1Current1,PS2Current2,PS1Voltage,PS2Voltage,SystemBoardPwrConsumption,Fan.Embedded.1,Fan.Embedded.2,Fan.Embedded.3,Fan.Embedded.4,Fan.Embedded.5,Fan.Embedded.6,CPU1Temp,CPU2Temp,SystemBoardInletTemp,SystemBoardExhaustTemp,CPU3Temp,CPU4Temp,timestamp,server,model_name,proc_core_speed,proc_l2_cache,proc_l3_cache
401,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,29.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 19:46:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
402,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,29.0,29.0,20.0,26.0,27.0,28.0,2020-05-06 19:47:21,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
403,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:47:52,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
404,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12840.0,12840.0,12600.0,12720.0,29.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 19:48:23,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
405,0.6,0.6,230.0,230.0,234.0,12720.0,12840.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 19:48:57,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
406,0.6,0.6,230.0,230.0,234.0,12720.0,12840.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:49:29,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
407,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,29.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:50:01,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
408,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,20.0,26.0,27.0,29.0,2020-05-06 19:50:34,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
409,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12840.0,12840.0,12720.0,12840.0,30.0,30.0,20.0,26.0,28.0,30.0,2020-05-06 19:51:06,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
410,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 19:51:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
411,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12600.0,29.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:52:09,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
412,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12840.0,12840.0,12720.0,12720.0,32.0,30.0,20.0,26.0,28.0,32.0,2020-05-06 19:52:41,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
413,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:53:12,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
414,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:53:44,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
415,0.8,0.8,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,32.0,32.0,20.0,26.0,29.0,32.0,2020-05-06 19:54:15,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
416,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12720.0,12840.0,12600.0,12720.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 19:54:46,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
417,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12840.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:55:18,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
418,0.8,0.8,228.0,230.0,364.0,12840.0,12720.0,12840.0,12960.0,12840.0,12720.0,32.0,32.0,20.0,26.0,30.0,32.0,2020-05-06 19:55:50,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
419,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:56:22,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
420,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12600.0,29.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:56:53,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
421,0.8,0.8,228.0,230.0,364.0,12720.0,12720.0,12960.0,12960.0,12840.0,12720.0,31.0,32.0,20.0,26.0,30.0,33.0,2020-05-06 19:57:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
422,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12720.0,12720.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 19:57:57,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
423,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:58:29,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
424,0.8,0.8,230.0,228.0,364.0,12720.0,12720.0,12840.0,12840.0,12840.0,12720.0,31.0,31.0,20.0,26.0,30.0,33.0,2020-05-06 19:59:01,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
425,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12840.0,12840.0,12720.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 19:59:32,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
426,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12720.0,12840.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 20:00:04,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
427,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12840.0,12960.0,12720.0,12720.0,31.0,31.0,20.0,26.0,29.0,31.0,2020-05-06 20:00:35,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
428,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12840.0,12960.0,12600.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:01:07,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
429,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:01:39,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
430,0.8,0.8,230.0,230.0,364.0,12720.0,12960.0,12960.0,12840.0,12600.0,12840.0,31.0,32.0,20.0,26.0,30.0,31.0,2020-05-06 20:02:10,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
431,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:02:42,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
432,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,28.0,20.0,26.0,28.0,29.0,2020-05-06 20:03:13,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
433,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,32.0,20.0,26.0,30.0,30.0,2020-05-06 20:03:45,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
434,0.6,0.6,230.0,230.0,234.0,12840.0,12600.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:04:16,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
435,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:04:48,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
436,0.8,0.8,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,29.0,31.0,20.0,26.0,29.0,29.0,2020-05-06 20:05:21,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
437,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:05:53,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
438,0.6,0.6,230.0,230.0,234.0,12720.0,12840.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:06:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
439,0.6,0.6,230.0,230.0,338.0,12720.0,12720.0,12960.0,12840.0,12600.0,12600.0,30.0,31.0,20.0,26.0,29.0,29.0,2020-05-06 20:06:58,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
440,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:07:31,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
441,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:08:03,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
442,0.6,0.8,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,31.0,20.0,26.0,29.0,29.0,2020-05-06 20:08:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
443,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:09:10,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
444,0.6,0.6,230.0,230.0,260.0,12600.0,12720.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:09:41,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
445,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12720.0,12600.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:10:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
446,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:10:47,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
447,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:11:20,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
448,0.6,0.6,230.0,230.0,234.0,12720.0,12840.0,12960.0,12840.0,12600.0,12720.0,29.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:11:53,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
449,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 20:12:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
450,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12840.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:12:57,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
451,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,20.0,26.0,27.0,29.0,2020-05-06 20:13:29,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
452,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12720.0,12720.0,12720.0,30.0,30.0,20.0,26.0,28.0,30.0,2020-05-06 20:14:02,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
453,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:14:33,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
454,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12840.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:15:05,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
455,0.6,0.6,230.0,230.0,260.0,12720.0,12720.0,12840.0,12840.0,12840.0,12720.0,30.0,29.0,20.0,26.0,28.0,30.0,2020-05-06 20:15:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
456,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:16:08,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
457,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12840.0,12840.0,12600.0,12720.0,30.0,28.0,20.0,26.0,27.0,29.0,2020-05-06 20:16:40,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
458,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12840.0,30.0,30.0,20.0,26.0,28.0,30.0,2020-05-06 20:17:11,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
459,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,27.0,30.0,2020-05-06 20:17:42,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
460,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,29.0,28.0,20.0,26.0,27.0,29.0,2020-05-06 20:18:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
461,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,31.0,30.0,20.0,26.0,28.0,30.0,2020-05-06 20:18:46,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
462,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 20:19:18,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
463,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:19:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
464,0.8,0.6,230.0,230.0,364.0,12840.0,13080.0,12960.0,12840.0,12600.0,12720.0,32.0,32.0,20.0,26.0,30.0,31.0,2020-05-06 20:20:21,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
465,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:20:52,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
466,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:21:24,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
467,0.8,0.8,230.0,230.0,364.0,12720.0,13080.0,12840.0,12840.0,12720.0,12720.0,32.0,32.0,20.0,26.0,30.0,31.0,2020-05-06 20:21:55,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
468,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:22:27,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
469,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:22:58,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
470,0.8,0.8,230.0,228.0,364.0,12720.0,12720.0,12840.0,12960.0,12720.0,12720.0,32.0,32.0,20.0,26.0,30.0,31.0,2020-05-06 20:23:30,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
471,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:24:02,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
472,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:24:33,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
473,0.6,0.8,230.0,230.0,364.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,31.0,31.0,20.0,26.0,29.0,31.0,2020-05-06 20:25:04,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
474,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:25:36,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
475,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,30.0,28.0,20.0,26.0,27.0,29.0,2020-05-06 20:26:07,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
476,0.8,0.8,230.0,230.0,260.0,12720.0,12720.0,12840.0,12840.0,12600.0,12600.0,30.0,28.0,20.0,26.0,27.0,30.0,2020-05-06 20:26:40,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
477,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12840.0,12840.0,12600.0,12720.0,30.0,31.0,20.0,26.0,28.0,29.0,2020-05-06 20:27:12,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
478,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12720.0,12600.0,12600.0,33.0,29.0,20.0,26.0,27.0,29.0,2020-05-06 20:27:43,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
479,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12720.0,12840.0,12600.0,12720.0,29.0,28.0,20.0,26.0,29.0,29.0,2020-05-06 20:28:17,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
480,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12720.0,12720.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:28:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
481,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-06 20:29:20,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
482,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,30.0,30.0,20.0,26.0,28.0,29.0,2020-05-06 20:30:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
483,0.6,0.8,230.0,230.0,234.0,12840.0,12720.0,12840.0,12840.0,12720.0,12720.0,30.0,28.0,20.0,26.0,27.0,29.0,2020-05-06 20:30:57,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
484,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,29.0,28.0,19.0,26.0,27.0,29.0,2020-05-06 20:31:30,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
485,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12840.0,12720.0,12600.0,12720.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:32:03,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
486,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:32:34,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
487,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,29.0,29.0,19.0,25.0,27.0,28.0,2020-05-06 20:33:06,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
488,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12600.0,30.0,29.0,19.0,25.0,28.0,29.0,2020-05-06 20:33:38,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
489,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:34:10,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
490,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,29.0,2020-05-06 20:34:41,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
491,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,30.0,29.0,19.0,25.0,28.0,29.0,2020-05-06 20:35:13,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
492,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:35:44,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
493,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-06 20:36:16,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
494,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12600.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:36:48,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
495,0.6,0.6,230.0,230.0,234.0,12600.0,12840.0,12840.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,29.0,2020-05-06 20:37:19,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
496,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,29.0,2020-05-06 20:37:51,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
497,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:38:22,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
498,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,29.0,2020-05-06 20:38:54,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
499,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-06 20:39:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
500,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12960.0,12840.0,12720.0,12600.0,30.0,28.0,19.0,25.0,27.0,29.0,2020-05-06 20:39:57,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
501,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12720.0,12720.0,29.0,28.0,19.0,25.0,27.0,29.0,2020-05-06 20:40:28,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
502,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-06 20:41:00,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
503,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12720.0,12600.0,30.0,29.0,19.0,25.0,27.0,29.0,2020-05-06 20:41:32,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
504,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-06 20:42:04,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
505,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-06 20:42:35,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
506,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,29.0,28.0,19.0,25.0,26.0,28.0,2020-05-06 20:43:06,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
507,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-06 20:43:38,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
508,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,19.0,25.0,26.0,28.0,2020-05-06 20:44:10,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
